000000118446;HBNA1038;BANANA;ZVVNN;ZUPVN;ZRYPN;YPPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000080149;HBNA12332;BANANA;UVNN;UOVN;SVPN;ZNPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000127240;HBNA1548;BANANA;PVNN;OYVN;ZNNPN;ZSPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000127233;HBNA1549;BANANA DE LUJO;RYNN;ROYN;PSVN;ZVVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000131902;HBNA1552;BANANA ECONÓMICA;ZUNNN;ZSUNN;ZPNNN;WNNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000127776;HBNA1669;BANANA;ZSPNN;ZPVPN;YNZSN;WWSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000131933;HBNA1670;CAIMÁN PIEDRA;ZSPNN;ZPVPN;YNZSN;WWSNN;;DOC;8.5CM;0;3295;FANTASIA;CAIMANES;GENERAL;GENERAL
000000131476;HBNA1683;BANANA ECONÓMICA;ZSPNN;ZPVPN;YNZSN;WWSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000080569;HBNA18593;BANANA;UVNN;UOVN;SVPN;ZNPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000131353;HBNA2021;BANANA ECONÓMICA;ZUSNN;ZRZSN;ZPRYN;WZYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000137768;HBNA2182;BANANA;ZNPNN;ZZPPN;ZYOSN;YZSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000137737;HBNA2183;BANANA NIÑA;ZNPNN;ZZPPN;ZYOSN;YZSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000132367;HBNA2184;BANANA;VPNN;UYPN;URSN;OSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000132329;HBNA2185;BANANA;VPNN;UYPN;URSN;OSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000132312;HBNA2186;BANANA;UVNN;UOVN;SVPN;ZNPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000132459;HBNA2187;BANANA;WSNN;WOSN;VWYN;RYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000132398;HBNA2188;BANANA;WSNN;WOSN;VWYN;RYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000132404;HBNA2189;BANANA;VYNN;VSYN;UNVN;PVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000132305;HBNA2190;BANANA;VYNN;VSYN;UNVN;PVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000131872;HBNA2192;BANANA;SNNN;SSNN;RYNN;ZYNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000137621;HBNA2193;BANANA;ZPNNN;ZOPNN;YZSNN;WSNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000131827;HBNA2194;BANANA;PVNN;OYVN;ZNNPN;ZSPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000131544;HBNA2195;BANANA;ZNYNN;ZZYYN;ZYYVN;YNVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000131797;HBNA2196;BANANA;WSNN;WOSN;VWYN;RYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000131889;HBNA2197;BANANA;RYNN;ROYN;PSVN;ZVVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000131223;HBNA2198;BANANA;PVNN;OYVN;ZNNPN;ZSPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000131315;HBNA2201;BANANA;RYNN;ROYN;PSVN;ZVVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000131308;HBNA2202;BANANA;RYNN;ROYN;PSVN;ZVVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000225403;HBNA2204;BANANA;ZVVNN;ZUPVN;ZRYPN;YPPNN;;DOC;;0;3575;GENERAL;GENERAL;GENERAL;GENERAL
000000131216;HBNA2205;BANANA MOJARRA ;VPNN;UYPN;URSN;OSNN;;DOC;10CM;0;5322;FANTASIA;BANANAS;GENERAL;GENERAL
000000142571;HBNA2900;BANANA PIEDRA;SNNN;SSNN;RYNN;ZYNNN;;DOC;10CM;0;3223;FANTASIA;BANANAS;GENERAL;GENERAL
000000142588;HBNA2901;BANANA PIEDRA;SNNN;SSNN;RYNN;ZYNNN;;DOC;10CM;0;3223;GENERAL;GENERAL;GENERAL;GENERAL
000000142809;HBNA2902;BANANA;ZSYNN;ZRPYN;ZOVVN;WYVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000144162;HBNA2925;BANANA PIEDRAS;ZSPNN;ZPVPN;YNZSN;WWSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000144155;HBNA3505;BANANA LISA COLORES;WSNN;WOSN;VWYN;RYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000166461;HBNA6086;BANANA;ZUSNN;ZRZSN;ZPRYN;WZYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
;HBNA6087;BANANA;ZNPNN;ZZPPN;ZYOSN;YZSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000167277;HBNA6088;BANAN PASTA;ZPNNN;ZOPNN;YZSNN;WSNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000167178;HBNA6098;BANANA PASTA;ZPNNN;ZOPNN;YZSNN;WSNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000167291;HBNA6118;BANANA PASTA BRILLO;YNVNN;YYVVN;YVVPN;VNPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000167147;HBNA6119;BANANA PASTA BRILLO;ZPNNN;ZOPNN;YZSNN;WSNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000167321;HBNA6120;CAIMÁN PASTA BRILLO;YNVNN;YYVVN;YVVPN;VNPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000167345;HBNA6121;CAIMÁN PASTA BRILLO;YWVNN;YURVN;YPNPN;VSPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000167383;HBNA6122;CAIMÁN PASTA BRILLO;YVNNN;YSVNN;YPPNN;VPNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000167352;HBNA6123;CAIMÁN PASTA BRILLO;YVNNN;YSVNN;YPPNN;VPNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000014335;HBNB0162;BANANA;ZSYNN;ZRPYN;ZOVVN;WYVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000037785;HBNBANANATUBO;BANANA TUBO CON TAPÓN;YWNN;YUWN;YRSN;VSNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000029605;HBNC0085;BANANA BRILLO MURANO;ZUNN;ZSUN;ZPNN;WNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000029599;HBNC0131;BANANA ECONÓMICA DE LUJO;ZNPNN;ZZPPN;ZYOSN;YZSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000028790;HBNC0146;BANANA ECONÓMICA LUJO;ZSPNN;ZPVPN;YNZSN;WWSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000030175;HBNC0173;BANANA;ZVVNN;ZUPVN;ZRYPN;YPPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000050364;HBNC0216;BANANA;OSNN;ZNUSN;ZZUYN;ZOYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000039710;HBNC0886;BANANA;ZUSNN;ZRZSN;ZPRYN;WZYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000079983;HBNC0889;BANANA ECONÓMICA DE LUJO;ZUSNN;ZRZSN;ZPRYN;WZYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000087322;HBNC0909;BANANA;UNNN;UUNN;SNNN;ZNNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000064347;HBNC1215;BANANA;ZYNNN;ZWYNN;ZVVNN;YVNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000096492;HBNC125V;BANANA MOJARRA CAREY;SSNN;RYSN;ROYN;ZWYNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000089968;HBNCKB011-03;BANANA CAREYREFERNCIA MALA;YPNN;WNPN;WWSN;USNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000064552;HBND0057;BANANA LUJO;ZYNNN;ZWYNN;ZVVNN;YVNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
;HBND0059;BANANA;ZVVNN;ZUPVN;ZRYPN;YPPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000064255;HBND0065;BANANA;ZPNNN;ZOPNN;YZSNN;WSNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000065429;HBND0493;BANANA LUJO;ZVVNN;ZUPVN;ZRYPN;YPPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000083928;HBNE0242;BANANA;ZVVNN;ZUPVN;ZRYPN;YPPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000084697;HBNE0292;BANANA DE LUJO;ZVVNN;ZUPVN;ZRYPN;YPPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000096041;HBNE0298;BANANA ECONÓMICA;ZYNNN;ZWYNN;ZVVNN;YVNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000084758;HBNE0305;BANANA;OSNN;ZNUSN;ZZUYN;ZOYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000083898;HBNE0306;BANANA;PVNN;OYVN;ZNNPN;ZSPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000085144;HBNE0307;BANANA;PVNN;OYVN;ZNNPN;ZSPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000114615;HBNF0497;BANANA;VYNN;VSYN;UNVN;PVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000107129;HBNF0498;BANANA;VPNN;UYPN;URSN;OSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000094245;HBNF0513;BANANA NACAR;ZVVNN;ZUPVN;ZRYPN;YPPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000168342;HBNF0578;PEINETA PASTA BRILLO;ONNN;OONN;ZNPNN;ZPNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000168380;HBNF0580;PEINETA PASTA BRILLO;ZZVNN;ZYUVN;ZWSPN;YYPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
;HBNF0600;BANANA;WNNN;WWNN;WSNN;SNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000114639;HBNF0605;BANANA;ZSPNN;ZPVPN;YNZSN;WWSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000094443;HBNF0653;BANANA LUJO ECONÓMICA;ZWYNN;ZVUYN;ZUPVN;YSVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000094498;HBNF0657;BANANA LUJO;ZYNNN;ZWYNN;ZVVNN;YVNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000122603;HBNF1055;BANANA;VPNN;UYPN;URSN;OSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000097765;HBNF1056;BANANA;WSNN;WOSN;VWYN;RYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000097628;HBNF1057;BANANA;WSNN;WOSN;VWYN;RYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000130813;HBNF1059;BANANA;UVNN;UOVN;SVPN;ZNPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000098502;HBNF1091;BANANA;RUNN;PYUN;ONNN;ZUNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000098588;HBNF1098;BANANA;VNNN;VVNN;VPNN;PNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000094467;HBNF1119;BANANA DE LUJO;SSNN;RYSN;ROYN;ZWYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000094412;HBNF1127;BANANA MIRELLA;WWNN;WSWN;WOSN;SSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000094115;HBNF1128;BANANA PIEDRAS;RYNN;ROYN;PSVN;ZVVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000094948;HBNF1129;BANANA PLÁSTICA;SSNN;RYSN;ROYN;ZWYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000094436;HBNF1130;BANANA LUJO ECONÓMICO;PVNN;OYVN;ZNNPN;ZSPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000111089;HBNJ0159;BANANA PERLA;PVNN;OYVN;ZNNPN;ZSPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000123617;HBNK0451;BANANA MURANO;YUNN;YRUN;WNNN;UNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000121484;HBNK0452;BANANA;ZSYNN;ZRPYN;ZOVVN;WYVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000120678;HBNK0454;BANANA;RPNN;PUPN;OWSN;ZUSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000121576;HBNK0455;BANANA MIRELLAS;VYNN;VSYN;UNVN;PVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000120630;HBNK0457;BANANA;OSNN;ZNUSN;ZZUYN;ZOYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000120661;HBNK0458;BANANA;PVNN;OYVN;ZNNPN;ZSPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000121569;HBNK0463;BANANA ROSA;ZPNNN;ZOPNN;YZSNN;WSNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000120906;HBNK0464;BANANA ROSA;ZPNNN;ZOPNN;YZSNN;WSNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000123501;HBNK0465;BANANA LUJO;ZPNNN;ZOPNN;YZSNN;WSNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000121187;HBNK0477;BANANA;UVNN;UOVN;SVPN;ZNPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000123969;HBNK0478;BANANA;WSNN;WOSN;VWYN;RYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000123396;HBNK0479;BANANA;VPNN;UYPN;URSN;OSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000123266;HBNK0480;BANANA MOJARRA;SNNN;SSNN;RYNN;ZYNNN;;DOC;8CM;0;;CAREY KOREANO;BANANAS;GENERAL;GENERAL
HBN-K0480;HBN-K0480;BANANA CAREY KOREA;SNNN;SSNN;RYNN;ZYNNN;;DOC;8 cm;0;7044;MODA Y ACCESORIOS;ACCESORIOS DE CABELLO;CAREY BASICO;BANANAS
000000132350;HBNK0481;BANANA PLÁSTICA;WSNN;WOSN;VWYN;RYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000123587;HBNK0482;BANANA PLÁSTICA;WSNN;WOSN;VWYN;RYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000133920;HBNL0166;BANANA LUJO;ZUNNN;ZSUNN;ZPNNN;WNNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000135511;HBNL0251;BANANA PIEDRA;ZPNNN;ZOPNN;YZSNN;WSNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000133289;HBNL0253;BANANA PIEDRA;ZVVNN;ZUPVN;ZRYPN;YPPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000134880;HBNL0256;CAIMÁN BRILLO;ZSPNN;ZPVPN;YNZSN;WWSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000135498;HBNL0257;BAMBA BRILLO;ZUSNN;ZRZSN;ZPRYN;WZYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000134156;HBNL0301;BANANA PIEDRA;RYNN;ROYN;PSVN;ZVVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000132688;HBNL0330;BANANA LUJO;ZUSNN;ZRZSN;ZPRYN;WZYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
;HBNL0551;BANANA PIEDRAS;ZPNNN;ZOPNN;YZSNN;WSNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
;HBNM0283;ACCESORIO PARA EL CABELLO;PUNN;OWUN;ZNYNN;ZRNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000141468;HBNM0462;BANANA ESTAMPADA;PVNN;OYVN;ZNNPN;ZSPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000141147;HBNM0470;BAMANA PASTA IMITACIÓN;ZZVNN;ZYUVN;ZWSPN;YYPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000141208;HBNM0471;BANANA PASTA PIEDRA;ZWYNN;ZVUYN;ZUPVN;YSVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000140850;HBNM0472;BANANA PIEDRA;ZWYNN;ZVUYN;ZUPVN;YSVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000141222;HBNM0473;BANANA PASTA PIEDRA;ZVVNN;ZUPVN;ZRYPN;YPPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000145619;HBNM0474;BANANA;RYNN;ROYN;PSVN;ZVVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000141451;HBNM0475;BANANA;ONNN;OONN;ZNPNN;ZPNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000139397;HBNM0503;BANANA PIEDRA;PVNN;OYVN;ZNNPN;ZSPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000139403;HBNM0504;BANANA IMITACIÓN;ZWYNN;ZVUYN;ZUPVN;YSVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000140096;HBNM0505;BANANA PASTA;SNNN;SSNN;RYNN;ZYNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000139410;HBNM0506;BANANA IMITACIÓN;ZVVNN;ZUPVN;ZRYPN;YPPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000139854;HBNM0507;BANANA PASTA;RYNN;ROYN;PSVN;ZVVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000139427;HBNM0509;BANANA BYN;OSNN;ZNUSN;ZZUYN;ZOYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000142090;HBNM0595;BANANA PIEDRA;YZSNN;YWRSN;YUOYN;VWYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000142106;HBNM0596;BANANA PIEDRA;ZSYNN;ZRPYN;ZOVVN;WYVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000142052;HBNM0597;BANANA DECORADA;ZSPNN;ZPVPN;YNZSN;WWSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000139892;HBNM0599;BANANA PASTA;ZSPNN;ZPVPN;YNZSN;WWSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000142069;HBNM0600;BANANA PEINE;YZSNN;YWRSN;YUOYN;VWYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000142113;HBNM0601;BANANA PIEDRA;ZSPNN;ZPVPN;YNZSN;WWSNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000141727;HBNM0602;BANANA FLOR;ZPNNN;ZOPNN;YZSNN;WSNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000142083;HBNM0603;BANANA FLOR;ZPNNN;ZOPNN;YZSNN;WSNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000141888;HBNM0615;PEINETA PIEDRAS;ZWYNN;ZVUYN;ZUPVN;YSVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000140775;HBNM0727;BANANA MOJARRA PIEDRA;UVNN;UOVN;SVPN;ZNPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000140935;HBNM0728;BANANA ECONÓMICA;RYNN;ROYN;PSVN;ZVVNN;;DOC;8.5CM;0;;FANTASIA;BANANAS;GENERAL;GENERAL
HBN-M0728;HBN-M0728;BANANA PLÁSTICA;PVNN;OYVN;ZNNPN;ZSPNN;;DOC;8*6.3Cm;0;6898-6897;MODA Y ACCESORIOS;ACCESORIOS DE CABELLO;FANTASIA;BANANAS
000000140874;HBNM0729;BANANA MOJARRA ;WNNN;WWNN;WSNN;SNNN;;DOC;12CM;0;6900;FANTASIA;BANANAS;GENERAL;GENERAL
000000139922;HBNM0731;BANANA MOJARRA;RYNN;ROYN;PSVN;ZVVNN;;DOC;15.5;0;6905;MODA Y ACCESORIOS;ACCESORIOS DE CABELLO;FANTASIA;BANANAS
000000017480;HBNM20-163;PEINETA;WNNN;WWNN;WSNN;SNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000017473;HBNM20-164;PEINETA;YVNN;YSVN;YPPN;VPNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000017428;HBNM20-165;PEINETA;YVNN;YSVN;YPPN;VPNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000017459;HBNM20-2322;PEINETA;ZPNN;ZOPN;YZSN;WSNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000147521;HBNN0412;BANANA PASTA PIEDRA;YNVNN;YYVVN;YVVPN;VNPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000148375;HBNN0414;BANANA PASTA PIEDRA;YZNNN;YWZNN;YUYNN;VYNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000147514;HBNN0415;BANANA PIEDRA;YZSNN;YWRSN;YUOYN;VWYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000148825;HBNN0473;BANANA NACAR;ZVVNN;ZUPVN;ZRYPN;YPPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
;HBNN0476;BANANA NACAR;YWVNN;YURVN;YPNPN;VSPNN;;DOC;11CM;0;3221;GENERAL;GENERAL;GENERAL;GENERAL
HBN-N0476;HBN-N0476;BANANA CABELLO;YSVNN;YONVN;WZSPN;UYPNN;;DOC;11 Cm;0;6894;MODA Y ACCESORIOS;ACCESORIOS DE CABELLO;FANTASIA;BANANAS
000000151740;HBNN0598;BANANA IMITACIÓN CAREY;OSNN;ZNUSN;ZZUYN;ZOYNN;;DOC;12;0;;GENERAL;GENERAL;GENERAL;GENERAL
HBN-N0598;HBN-N0598;BANANA PLÁSTICA;OSNN;ZNUSN;ZZUYN;ZOYNN;;DOC;;0;3609;GENERAL;GENERAL;GENERAL;GENERAL
000000151900;HBNN0602;BANANA IMITACIÓN CAREY;OSNN;ZNUSN;ZZUYN;ZOYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
HBN-N0602;HBN-N0602;BANANA IMITACIÓN CAREY;OSNN;ZNUSN;ZZUYN;ZOYNN;;DOC;;0;3605;GENERAL;GENERAL;GENERAL;GENERAL
HBN-N0652;HBN-N0652;BANANA SENCILLA;SNNN;SSNN;RYNN;ZYNNN;;DOC;11.5;0;3208-3207-3206;FANTASIA;BANANAS;GENERAL;GENERAL
000000149051;HBNN0703;BANANA;WSNN;WOSN;VWYN;RYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000148795;HBNN0704;BANANA;UYNN;URYN;SYVN;ZNVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000162944;HBNP0127;BANANA BRILLO;ZPNNN;ZOPNN;YZSNN;WSNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000165150;HBNP0206;BANANA PASTA BRILLO;YVNNN;YSVNN;YPPNN;VPNNN;;DOC;;0;3592;GENERAL;GENERAL;GENERAL;GENERAL
000000198738;HBNP0250;BANANA PASTA PIEDRA;ZUNNN;ZSUNN;ZPNNN;WNNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000165815;HBNP0312;BANANA;YZSNN;YWRSN;YUOYN;VWYNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000172493;HBNP0319;BANANA IMITACIÓN CAREY;RYNN;ROYN;PSVN;ZVVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
HBN-P0319;HBN-P0319;BANANA PASTA;SSNN;RYSN;ROYN;ZWYNN;;DOC;12;0;3607;GENERAL;GENERAL;GENERAL;GENERAL
000000164269;HBNP0320;BANANA MURANO;ZSYNN;ZRPYN;ZOVVN;WYVNN;;DOC;10CM;0;;GENERAL;GENERAL;GENERAL;GENERAL
HBN-P0320;HBN-P0320;BANANA BRILLO;ZSYNN;ZRPYN;ZOVVN;WYVNN;;DOC;10CM;0;3214;GENERAL;GENERAL;GENERAL;GENERAL
000000164153;HBNP0321;BANANA PIEDRA;ZUNNN;ZSUNN;ZPNNN;WNNNN;;DOC;11CM;0;3576;GENERAL;GENERAL;GENERAL;GENERAL
HBN-P0321;HBN-P0321;BANANA PASTA PIEDRAS;ZSYNN;ZRPYN;ZOVVN;WYVNN;;DOC;;0;3214;GENERAL;GENERAL;GENERAL;GENERAL
000000164146;HBNP0322;BANANA PIEDRAS;ZRVNN;ZOZVN;YNPPN;WVPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000164108;HBNP0376;BANANA PERLA;ZSYNN;ZRPYN;ZOVVN;WYVNN;;DOC;11CM;0;;GENERAL;GENERAL;GENERAL;GENERAL
HBN-P0376;HBN-P0376;BANANA PERLAS;ZSYNN;ZRPYN;ZOVVN;WYVNN;;DOC;10CM;0;3216;GENERAL;GENERAL;GENERAL;GENERAL
000000162661;HBNP0377;BANANA MOJARRA PERLA;ZSYNN;ZRPYN;ZOVVN;WYVNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000162296;HBNP0382;CAIMÁN PASTA PERLA;YVNNN;YSVNN;YPPNN;VPNNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000162364;HBNP0383;BANANA PERLA;ZRVNN;ZOZVN;YNPPN;WVPNN;;DOC;;0;;GENERAL;GENERAL;GENERAL;GENERAL
